QSPRID,Activity_ID,Quality,source,CID,SMILES,connectivity,InChIKey,InChI,InChI_AuxInfo,target_id,TID,accession,Protein_Type,AID,doc_id,Year,all_doc_ids,all_years,type_IC50,type_EC50,type_KD,type_Ki,type_other,Activity_class,relation,pchembl_value,pchembl_value_Mean,pchembl_value_StdDev,pchembl_value_SEM,pchembl_value_N,pchembl_value_Median,pchembl_value_MAD,QSPRID,BindingType,pchembl_value_Mean_original,Split_IsTrain
TRalpha_138,MMKNYXIJEGNESI_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL5179829,COc1nc(C(=O)NCC(=O)O)c(O)c2ccc(Oc3ccc(C(=O)c4ccccc4)cc3)cc12,MMKNYXIJEGNESI,MMKNYXIJEGNESI-UHFFFAOYSA-N,"InChI=1S/C26H20N2O7/c1-34-26-20-13-18(11-12-19(20)24(32)22(28-26)25(33)27-14-21(29)30)35-17-9-7-16(8-10-17)23(31)15-5-3-2-4-6-15/h2-13,32H,14H2,1H3,(H,27,33)(H,29,30)","AuxInfo=1/1/N:1,29,28,30,27,31,22,32,21,33,17,16,34,9,26,23,20,18,15,35,10,5,24,13,6,3,8,4,11,12,25,14,7,2,19/E:(3,4)(5,6)(7,8)(9,10)(29,30)/rA:35COCNCCONCCOOCOCCCCOCCCCCOCCCCCCCCCC/rB:s1;s2;d3;s4;s5;d6;s6;s8;s9;d10;s10;d5;s13;s13;d15;s16;d17;s18;s19;d20;s21;d22;s23;d24;s24;d26;s27;d28;s29;s26d30;s23;s20d32;s18;s3s15d34;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL5166787,PMID:35507418,2022.0,PMID:35507418,2022,0,1,0,0,0,,=,7.480,7.48,0.0,0.0,1.0,7.48,0.0,TRalpha_138,,7.48,False
TRalpha_140,LWSPPCNYLDHZNN_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL250103,O=C(O)CCc1cc(Br)c(OCc2cccc(Cl)c2)c(Br)c1,LWSPPCNYLDHZNN,LWSPPCNYLDHZNN-UHFFFAOYSA-N,"InChI=1S/C16H13Br2ClO3/c17-13-7-10(4-5-15(20)21)8-14(18)16(13)22-9-11-2-1-3-12(19)6-11/h1-3,6-8H,4-5,9H2,(H,20,21)","AuxInfo=1/1/N:15,14,16,5,4,19,7,22,12,6,13,17,8,20,2,10,9,21,18,1,3,11/E:(7,8)(13,14)(17,18)(20,21)/rA:22OCOCCCCCBrCOCCCCCCClCCBrC/rB:d1;s2;s2;s4;s5;d6;s7;s8;d8;s10;s11;s12;d13;s14;d15;s16;s17;s13d17;s10;s20;s6d20;/rC:;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860;EntrezID:7067,P10827,WT,CHEMBL903380,PMID:17254783,2007.0,PMID:17254783;PubChemAID:306165,2007;2010,1,0,0,0,0,,=,6.3,6.3,0.0,0.0,1.0,6.3,0.0,TRalpha_140,,6.3,True
TRalpha_141,MEAGUOMGJAPVGX_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL2035875,Cc1cc(NC(=O)CC(=O)O)cc(C)c1Oc1ccc(O)c(C(C)C)c1,MEAGUOMGJAPVGX,MEAGUOMGJAPVGX-UHFFFAOYSA-N,"InChI=1S/C20H23NO5/c1-11(2)16-9-15(5-6-17(16)22)26-20-12(3)7-14(8-13(20)4)21-18(23)10-19(24)25/h5-9,11,22H,10H2,1-4H3,(H,21,23)(H,24,25)","AuxInfo=1/1/N:24,25,1,14,18,19,3,12,26,8,23,2,13,4,17,22,20,6,9,15,5,21,7,10,11,16/E:(1,2)(3,4)(7,8)(12,13)(24,25)/rA:26CCCCNCOCCOOCCCCOCCCCOCCCCC/rB:s1;d2;s3;s4;s5;d6;s6;s8;d9;s9;d4;s12;s13;s2d13;s15;s16;d17;s18;d19;s20;s20;s22;s23;s23;s17d22;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,EntrezID:7067;ChEMBL:CHEMBL1860,P10827,WT,CHEMBL2038198,PMID:22542282,2012.0,PubChemAID:664441;PMID:22542282,2013;2012,0,0,0,1,0,,=,6.83,6.83,0.0,0.0,1.0,6.83,0.0,TRalpha_141,,6.83,True
TRalpha_142,MHJKWBHTJNHMDS_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL97187,COc1ccc(C(c2ccc(O)c(C(C)C)c2)c2c(C)cc(OCC(=O)O)cc2C)c(OC)c1,MHJKWBHTJNHMDS,MHJKWBHTJNHMDS-UHFFFAOYSA-N,"InChI=1S/C28H32O6/c1-16(2)23-13-19(7-10-24(23)29)28(22-9-8-20(32-5)14-25(22)33-6)27-17(3)11-21(12-18(27)4)34-15-26(30)31/h7-14,16,28-29H,15H2,1-6H3,(H,30,31)","AuxInfo=1/1/N:15,16,20,30,1,33,9,4,5,10,21,28,17,34,24,14,19,29,8,3,22,6,13,11,31,25,18,7,12,26,27,2,32,23/E:(1,2)(3,4)(11,12)(17,18)(30,31)/rA:34COCCCCCCCCCOCCCCCCCCCCOCCOOCCCCOCC/rB:s1;s2;d3;s4;d5;s6;s7;d8;s9;d10;s11;s11;s13;s14;s14;s8d13;s7;d18;s19;s19;d21;s22;s23;s24;d25;s25;s22;s18d28;s29;s6;s31;s32;s3d31;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,EntrezID:7067;ChEMBL:CHEMBL1860,P10827,WT,CHEMBL814593,PMID:11597408,2001.0,PubChemAID:213166;PMID:11597408,2010;2001,0,0,1,0,0,,=,5.85,5.85,0.0,0.0,1.0,5.85,0.0,TRalpha_142,,5.85,True
TRalpha_143,MLMFTGYMTZJDLY_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL2312271,Cc1cc(NC(=O)CC(=O)O)c2c(c1Oc1ccc(O)c(CCc3cccc(Cl)c3)c1)CCC2,MLMFTGYMTZJDLY,MLMFTGYMTZJDLY-UHFFFAOYSA-N,"InChI=1S/C27H26ClNO5/c1-16-12-23(29-25(31)15-26(32)33)21-6-3-7-22(21)27(16)34-20-10-11-24(30)18(14-20)9-8-17-4-2-5-19(28)13-17/h2,4-5,10-14,30H,3,6-9,15H2,1H3,(H,29,31)(H,32,33)","AuxInfo=1/1/N:1,26,33,25,27,34,32,23,22,17,18,3,30,31,8,2,24,21,28,16,12,13,4,19,6,9,14,29,5,20,7,10,11,15/E:(32,33)/rA:34CCCCNCOCCOOCCCOCCCCOCCCCCCCCClCCCCC/rB:s1;d2;s3;s4;s5;d6;s6;s8;d9;s9;d4;s12;s2d13;s14;s15;d16;s17;d18;s19;s19;s21;s22;s23;d24;s25;d26;s27;s28;s24d28;s16d21;s13;s32;s12s33;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,EntrezID:7067;ChEMBL:CHEMBL1860,P10827,WT,CHEMBL2317309,PMID:23276448,2013.0,PubChemAID:722581;PMID:23276448,2013,0,0,0,1,0,,=,5.87,5.87,0.0,0.0,1.0,5.87,0.0,TRalpha_143,,5.87,True
TRalpha_144,MOOCHEISIIMJAU_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL5209093,O=C(O)CNC(=O)c1nc(Br)c2cc(Oc3ccccc3)ccc2c1O,MOOCHEISIIMJAU,MOOCHEISIIMJAU-UHFFFAOYSA-N,"InChI=1S/C18H13BrN2O5/c19-17-13-8-11(26-10-4-2-1-3-5-10)6-7-12(13)16(24)15(21-17)18(25)20-9-14(22)23/h1-8,24H,9H2,(H,20,25)(H,22,23)","AuxInfo=1/1/N:19,18,20,17,21,22,23,13,4,16,14,24,12,2,8,25,10,6,11,5,9,1,3,26,7,15/E:(2,3)(4,5)(22,23)/rA:26OCOCNCOCNCBrCCCOCCCCCCCCCCO/rB:d1;s2;s2;s4;s5;d6;s6;d8;s9;s10;d10;s12;d13;s14;s15;d16;s17;d18;s19;s16d20;s14;d22;s12s23;s8d24;s25;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL5166787,PMID:35507418,2022.0,PMID:35507418,2022,0,1,0,0,0,,=,7.830,7.83,0.0,0.0,1.0,7.83,0.0,TRalpha_144,,7.83,True
TRalpha_145,MWUSIENPSIPZAF_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL5283585,N#Cc1nn(-c2cc(Cl)c(-n3ccc4cc(O)ccc43)c(Cl)c2)c(=O)[nH]c1=O,MWUSIENPSIPZAF,MWUSIENPSIPZAF-UHFFFAOYSA-N,"InChI=1S/C18H9Cl2N5O3/c19-12-6-10(25-18(28)22-17(27)14(8-21)23-25)7-13(20)16(12)24-4-3-9-5-11(26)1-2-15(9)24/h1-7,26H,(H,22,27,28)","AuxInfo=1/1/N:18,19,13,12,15,7,23,2,14,6,16,8,21,3,20,10,27,24,9,22,1,26,4,11,5,17,28,25/E:(6,7)(12,13)(19,20)/rA:28NCCNNCCCClCNCCCCCOCCCCClCCONCO/rB:t1;s2;d3;s4;s5;d6;s7;s8;d8;s10;s11;d12;s13;d14;s15;s16;d16;s18;s11s14d19;s10;s21;s6d21;s5;d24;s24;s3s26;d27;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL5250900,PMID:36799411,2023.0,PMID:36799411,2023,0,1,0,0,0,,=,5.850,5.85,0.0,0.0,1.0,5.85,0.0,TRalpha_145,,5.85,True
TRalpha_146,MXHYBOCRTUHWOD_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL381937,CCC(C)C(=O)Nc1ccc(Oc2c(Cl)cc(CC(=O)O)cc2Cl)cc1Br,MXHYBOCRTUHWOD,MXHYBOCRTUHWOD-UHFFFAOYSA-N,"InChI=1S/C19H18BrCl2NO4/c1-3-10(2)19(26)23-16-5-4-12(9-13(16)20)27-18-14(21)6-11(7-15(18)22)8-17(24)25/h4-7,9-10H,3,8H2,1-2H3,(H,23,26)(H,24,25)","AuxInfo=1/1/N:1,4,2,10,9,16,22,18,25,3,17,11,26,14,23,8,19,13,5,27,15,24,7,20,21,6,12/E:(6,7)(14,15)(21,22)(24,25)/rA:27CCCCCONCCCCOCCClCCCCOOCCClCCBr/rB:s1;s2;s3;s3;d5;s5;s7;d8;s9;d10;s11;s12;d13;s14;s14;d16;s17;s18;d19;s19;s17;s13d22;s23;s11;s8d25;s26;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL867118,PMID:16303304,2006.0,PMID:16303304,2006,1,0,0,0,0,,=,6.620,6.62,0.0,0.0,1.0,6.62,0.0,TRalpha_146,,6.62,False
TRalpha_147,MZZXZRNBHDAZPF_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL5286305,Cc1c(O)ccc2c1ccn2-c1c(Cl)cc(-n2nc(C#N)c(=O)[nH]c2=O)cc1Cl,MZZXZRNBHDAZPF,MZZXZRNBHDAZPF-UHFFFAOYSA-N,"InChI=1S/C19H11Cl2N5O3/c1-9-11-4-5-25(15(11)2-3-16(9)27)17-12(20)6-10(7-13(17)21)26-19(29)23-18(28)14(8-22)24-26/h2-7,27H,1H3,(H,23,28,29)","AuxInfo=1/1/N:1,6,5,9,10,15,27,20,2,16,8,13,28,19,7,3,12,22,25,14,29,21,24,18,11,17,4,23,26/E:(6,7)(12,13)(20,21)/rA:29CCCOCCCCCCNCCClCCNNCCNCONCOCCCl/rB:s1;d2;s3;s3;d5;s6;s2d7;s8;d9;s7s10;s11;d12;s13;s13;d15;s16;s17;d18;s19;t20;s19;d22;s22;s17s24;d25;s16;s12d27;s28;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL5250900,PMID:36799411,2023.0,PMID:36799411,2023,0,1,0,0,0,,=,7.300,7.3,0.0,0.0,1.0,7.3,0.0,TRalpha_147,,7.3,False
TRalpha_148,NCPFGULZSPSFGH_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL251439,Cc1cc2[nH]c(C(=O)O)cc(=O)c2c(C)c1Oc1ccc(O)c(C(C)C)c1,NCPFGULZSPSFGH,NCPFGULZSPSFGH-UHFFFAOYSA-N,"InChI=1S/C21H21NO5/c1-10(2)14-8-13(5-6-17(14)23)27-20-11(3)7-15-19(12(20)4)18(24)9-16(22-15)21(25)26/h5-10,23H,1-4H3,(H,22,24)(H,25,26)","AuxInfo=1/1/N:25,26,1,15,19,20,3,27,10,24,2,14,18,23,4,6,21,11,13,16,7,5,22,12,8,9,17/E:(1,2)(25,26)/rA:27CCCCNCCOOCCOCCCCOCCCCOCCCCC/rB:s1;d2;s3;s4;s5;s6;d7;s7;d6;s10;d11;d4s11;s13;s14;s2d14;s16;s17;d18;s19;d20;s21;s21;s23;s24;s24;s18d23;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL866541,PMID:16338239,2006.0,PMID:16338239,2006,1,0,0,0,0,,=,6.210,6.21,0.0,0.0,1.0,6.21,0.0,TRalpha_148,,6.21,True
TRalpha_149,NDQVMFFAGUMNGI_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL2312268,Cc1cc(NC(=O)CC(=O)O)c2c(c1Oc1ccc(O)c(CCc3ccc(F)cc3F)c1)CCC2,NDQVMFFAGUMNGI,NDQVMFFAGUMNGI-UHFFFAOYSA-N,"InChI=1S/C27H25F2NO5/c1-15-11-23(30-25(32)14-26(33)34)20-3-2-4-21(20)27(15)35-19-9-10-24(31)17(12-19)6-5-16-7-8-18(28)13-22(16)29/h7-13,31H,2-6,14H2,1H3,(H,30,32)(H,33,34)","AuxInfo=1/1/N:1,34,35,33,23,22,25,26,17,18,3,32,29,8,2,24,21,27,16,12,13,30,4,19,6,9,14,28,31,5,20,7,10,11,15/E:(33,34)/rA:35CCCCNCOCCOOCCCOCCCCOCCCCCCCFCCFCCCC/rB:s1;d2;s3;s4;s5;d6;s6;s8;d9;s9;d4;s12;s2d13;s14;s15;d16;s17;d18;s19;s19;s21;s22;s23;d24;s25;d26;s27;s27;s24d29;s30;s16d21;s13;s33;s12s34;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL2317309,PMID:23276448,2013.0,PMID:23276448,2013,0,0,0,1,0,,=,6.700,6.7,0.0,0.0,1.0,6.7,0.0,TRalpha_149,,6.7,False
TRalpha_150,MOWQUCJYYNNJGX_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL203828,CC(C)c1cc(Oc2c(Br)cc3c(c2Br)CC(C(=O)O)C3)ccc1O,MOWQUCJYYNNJGX,MOWQUCJYYNNJGX-UHFFFAOYSA-N,"InChI=1S/C19H18Br2O4/c1-9(2)13-8-12(3-4-16(13)22)25-18-15(20)7-10-5-11(19(23)24)6-14(10)17(18)21/h3-4,7-9,11,22H,5-6H2,1-2H3,(H,23,24)","AuxInfo=1/1/N:1,3,22,23,21,16,11,5,2,12,17,6,4,13,9,24,14,8,18,10,15,25,19,20,7/E:(1,2)(23,24)/rA:25CCCCCCOCCBrCCCCBrCCCOOCCCCO/rB:s1;s2;s2;d4;s5;s6;s7;d8;s9;s9;d11;s12;s8d13;s14;s13;s16;s17;d18;s18;s12s17;d6;s22;s4d23;s24;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL866541;CHEMBL865333,PMID:16338239,2006.0,PMID:16338239,2006,1;0,0;1,0,0,0,,=,7.42;8.39,7.905,0.6858935777509516,0.4850000000000003,2.0,7.905,0.4850000000000003,TRalpha_150,,7.905,True
TRalpha_151,NHIDWXMLJGPDMM_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL457529,Cc1cc(OCP(=O)(O)O)cc(C)c1Oc1ccc(O)c(C(C)C)c1,NHIDWXMLJGPDMM,NHIDWXMLJGPDMM-UHFFFAOYSA-N,"InChI=1S/C18H23O6P/c1-11(2)16-9-14(5-6-17(16)19)24-18-12(3)7-15(8-13(18)4)23-10-25(20,21)22/h5-9,11,19H,10H2,1-4H3,(H2,20,21,22)","AuxInfo=1/1/N:23,24,1,13,17,18,3,11,25,6,22,2,12,16,4,21,19,14,20,8,9,10,5,15,7/E:(1,2)(3,4)(7,8)(12,13)(20,21,22)/rA:25CCCCOCPOOOCCCCOCCCCOCCCCC/rB:s1;d2;s3;s4;s5;s6;d7;s7;s7;d4;s11;s12;s2d12;s14;s15;d16;s17;d18;s19;s19;s21;s22;s22;s16d21;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL949479,PMID:18975928,2008.0,PMID:18975928,2008,0,0,0,1,0,,=,6.740,6.74,0.0,0.0,1.0,6.74,0.0,TRalpha_151,,6.74,True
TRalpha_152,NPKNCAXKMZYAIJ_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL2312279,Cc1cc(NC(=O)CC(=O)O)c2c(c1Oc1ccc(O)c(CCC(C)C)c1)CCC2,NPKNCAXKMZYAIJ,NPKNCAXKMZYAIJ-UHFFFAOYSA-N,"InChI=1S/C24H29NO5/c1-14(2)7-8-16-12-17(9-10-21(16)26)30-24-15(3)11-20(18-5-4-6-19(18)24)25-22(27)13-23(28)29/h9-12,14,26H,4-8,13H2,1-3H3,(H,25,27)(H,28,29)","AuxInfo=1/1/N:25,26,1,29,30,28,23,22,17,18,3,27,8,24,2,21,16,12,13,4,19,6,9,14,5,20,7,10,11,15/E:(1,2)(28,29)/rA:30CCCCNCOCCOOCCCOCCCCOCCCCCCCCCC/rB:s1;d2;s3;s4;s5;d6;s6;s8;d9;s9;d4;s12;s2d13;s14;s15;d16;s17;d18;s19;s19;s21;s22;s23;s24;s24;s16d21;s13;s28;s12s29;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL2317309,PMID:23276448,2013.0,PMID:23276448,2013,0,0,0,1,0,,=,6.300,6.3,0.0,0.0,1.0,6.3,0.0,TRalpha_152,,6.3,True
TRalpha_155,NUAFQTOBMYYSNS_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL5207720,COc1nc(C(=O)NCC(=O)O)c(O)c2ccc(Oc3ccc(Oc4ccccc4)cc3)cc12,NUAFQTOBMYYSNS,NUAFQTOBMYYSNS-UHFFFAOYSA-N,"InChI=1S/C25H20N2O7/c1-32-25-20-13-18(11-12-19(20)23(30)22(27-25)24(31)26-14-21(28)29)34-17-9-7-16(8-10-17)33-15-5-3-2-4-6-15/h2-13,30H,14H2,1H3,(H,26,31)(H,28,29)","AuxInfo=1/1/N:1,28,27,29,26,30,22,31,21,32,17,16,33,9,25,23,20,18,15,34,10,5,13,6,3,8,4,11,12,14,7,2,24,19/E:(3,4)(5,6)(7,8)(9,10)(28,29)/rA:34COCNCCONCCOOCOCCCCOCCCCOCCCCCCCCCC/rB:s1;s2;d3;s4;s5;d6;s6;s8;s9;d10;s10;d5;s13;s13;d15;s16;d17;s18;s19;d20;s21;d22;s23;s24;d25;s26;d27;s28;s25d29;s23;s20d31;s18;s3s15d33;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL5166787,PMID:35507418,2022.0,PMID:35507418,2022,0,1,0,0,0,,=,7.350,7.35,0.0,0.0,1.0,7.35,0.0,TRalpha_155,,7.35,False
TRalpha_156,NUVOUOHXOKZTQW_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL3126367,Cc1cc2c(NC(=O)C(=O)O)cccc2n1Cc1ccc(O)c(C(C)C)c1,NUVOUOHXOKZTQW,NUVOUOHXOKZTQW-UHFFFAOYSA-N,"InChI=1S/C21H22N2O4/c1-12(2)15-10-14(7-8-19(15)24)11-23-13(3)9-16-17(5-4-6-18(16)23)22-20(25)21(26)27/h4-10,12,24H,11H2,1-3H3,(H,22,25)(H,26,27)","AuxInfo=1/1/N:25,26,1,13,12,14,19,20,3,27,17,24,2,18,23,4,5,15,21,7,9,6,16,22,8,10,11/E:(1,2)(26,27)/rA:27CCCCCNCOCOOCCCCNCCCCCOCCCCC/rB:s1;d2;s3;d4;s5;s6;d7;s7;d9;s9;s5;d12;s13;s4d14;s2s15;s16;s17;d18;s19;d20;s21;s21;s23;s24;s24;s18d23;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL3131652,PMID:24290064,2014.0,PMID:24290064,2014,1,0,0,0,0,,=,6.640,6.64,0.0,0.0,1.0,6.64,0.0,TRalpha_156,,6.64,True
TRalpha_158,NHIXABYTSIZLRW_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL486158,Cc1cc(CP(=O)(O)O)cc(C)c1Oc1ccc(O)c(C(C)C)c1,NHIXABYTSIZLRW,NHIXABYTSIZLRW-UHFFFAOYSA-N,"InChI=1S/C18H23O5P/c1-11(2)16-9-15(5-6-17(16)19)23-18-12(3)7-14(8-13(18)4)10-24(20,21)22/h5-9,11,19H,10H2,1-4H3,(H2,20,21,22)","AuxInfo=1/1/N:22,23,1,12,16,17,3,10,24,5,21,2,11,4,15,20,18,13,19,7,8,9,14,6/E:(1,2)(3,4)(7,8)(12,13)(20,21,22)/rA:24CCCCCPOOOCCCCOCCCCOCCCCC/rB:s1;d2;s3;s4;s5;d6;s6;s6;d4;s10;s11;s2d11;s13;s14;d15;s16;d17;s18;s18;s20;s21;s21;s15d20;/rC:;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860;EntrezID:7067,P10827,WT,CHEMBL949479,PMID:18975928,2008.0,PMID:18975928;PubChemAID:345695,2008;2010,0,0,0,1,0,,=,5.75,5.75,0.0,0.0,1.0,5.75,0.0,TRalpha_158,,5.75,True
TRalpha_159,NIJXZRRZBLWKMD_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL364368,C#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C(C)=O)cc3)CC21C,NIJXZRRZBLWKMD,NIJXZRRZBLWKMD-UHFFFAOYSA-N,"InChI=1S/C29H33NO3/c1-5-29(33)15-14-26-24-12-8-20-16-22(32)11-13-23(20)27(24)25(17-28(26,29)3)19-6-9-21(10-7-19)30(4)18(2)31/h1,6-7,9-10,25-26,33H,8,11-17H2,2-4H3","AuxInfo=1/0/N:1,27,33,25,2,21,30,12,22,29,17,13,18,6,5,14,31,26,20,11,23,15,10,8,19,7,9,32,3,24,28,16,4/E:(6,7)(9,10)/rA:33CCCOCCCCCCCCCCCOCCCCCCCNCCCOCCCCC/rB:t1;s2;s3;s3;s5;s6;s7;w?8;s9;w?10;s11;s8s12;s11;s14;d15;s15;s10s17;s9;s19;d20;s21;d22;s23;s24;s24;s26;d26;s23;s20d29;s19;s3s7s31;s32;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860;EntrezID:7067,P10827,WT,CHEMBL839586,PMID:15293993,2004.0,PMID:15293993;PubChemAID:238621,2004;2010,0,0,0,1,0,,=,6.1,6.1,0.0,0.0,1.0,6.1,0.0,TRalpha_159,,6.1,True
TRalpha_160,NNEWESUWHJGSMJ_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL250101,O=C(O)CCc1cc(Br)c(OCc2cccc(C(F)(F)F)c2)c(Br)c1,NNEWESUWHJGSMJ,NNEWESUWHJGSMJ-UHFFFAOYSA-N,"InChI=1S/C17H13Br2F3O3/c18-13-7-10(4-5-15(23)24)8-14(19)16(13)25-9-11-2-1-3-12(6-11)17(20,21)22/h1-3,6-8H,4-5,9H2,(H,23,24)","AuxInfo=1/1/N:15,14,16,5,4,22,7,25,12,6,13,17,8,23,2,10,18,9,24,19,20,21,1,3,11/E:(7,8)(13,14)(18,19)(20,21,22)(23,24)/rA:25OCOCCCCCBrCOCCCCCCCFFFCCBrC/rB:d1;s2;s2;s4;s5;d6;s7;s8;d8;s10;s11;s12;d13;s14;d15;s16;s17;s18;s18;s18;s13d17;s10;s23;s6d23;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,EntrezID:7067;ChEMBL:CHEMBL1860,P10827,WT,CHEMBL903380,PMID:17254783,2007.0,PubChemAID:306165;PMID:17254783,2010;2007,1,0,0,0,0,,=,6.43,6.43,0.0,0.0,1.0,6.43,0.0,TRalpha_160,,6.43,True
TRalpha_161,OBCTYXFEJVMWDM_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL2035884,Cc1cc(NC(=O)CC(=O)O)c2c(c1Cc1ccc(O)c(C(C)C)c1)CCC2,OBCTYXFEJVMWDM,OBCTYXFEJVMWDM-UHFFFAOYSA-N,"InChI=1S/C23H27NO4/c1-13(2)18-10-15(7-8-21(18)25)11-19-14(3)9-20(17-6-4-5-16(17)19)24-22(26)12-23(27)28/h7-10,13,25H,4-6,11-12H2,1-3H3,(H,24,26)(H,27,28)","AuxInfo=1/1/N:23,24,1,27,26,28,17,18,3,25,15,8,22,2,16,13,12,21,14,4,19,6,9,5,20,7,10,11/E:(1,2)(27,28)/rA:28CCCCNCOCCOOCCCCCCCCOCCCCCCCC/rB:s1;d2;s3;s4;s5;d6;s6;s8;d9;s9;d4;s12;s2d13;s14;s15;d16;s17;d18;s19;s19;s21;s22;s22;s16d21;s13;s26;s12s27;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860;EntrezID:7067,P10827,WT,CHEMBL2038198,PMID:22542282,2012.0,PMID:22542282;PubChemAID:664441,2012;2013,0,0,0,1,0,,=,6.81,6.81,0.0,0.0,1.0,6.81,0.0,TRalpha_161,,6.81,False
TRalpha_162,ODAODKMSZRASPS_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL195855,CC(C)CCOc1c(Br)cc(CCC(=O)O)cc1Br,ODAODKMSZRASPS,ODAODKMSZRASPS-UHFFFAOYSA-N,"InChI=1S/C14H18Br2O3/c1-9(2)5-6-19-14-11(15)7-10(8-12(14)16)3-4-13(17)18/h7-9H,3-6H2,1-2H3,(H,17,18)","AuxInfo=1/1/N:1,3,12,13,4,5,10,17,2,11,8,18,14,7,9,19,15,16,6/E:(1,2)(7,8)(11,12)(15,16)(17,18)/rA:19CCCCCOCCBrCCCCCOOCCBr/rB:s1;s2;s2;s4;s5;s6;d7;s8;s8;d10;s11;s12;s13;d14;s14;s11;s7d17;s18;/rC:;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL876988,PMID:15857115,2005.0,PMID:15857115,2005,1,0,0,0,0,,=,5.360,5.36,0.0,0.0,1.0,5.36,0.0,TRalpha_162,,5.36,True
