QSPRID,Activity_ID,Quality,source,CID,SMILES,connectivity,InChIKey,InChI,InChI_AuxInfo,target_id,TID,accession,Protein_Type,AID,doc_id,Year,all_doc_ids,all_years,type_IC50,type_EC50,type_KD,type_Ki,type_other,Activity_class,relation,pchembl_value,pchembl_value_Mean,pchembl_value_StdDev,pchembl_value_SEM,pchembl_value_N,pchembl_value_Median,pchembl_value_MAD,QSPRID,BindingType,pchembl_value_Mean_original,Split_IsTrain
TRbeta_026,BNNHEVBGBFFKOC_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL236080,CC(C)c1cc(Oc2c(Br)cc(CC(=O)NCC(=O)O)cc2Br)ccc1O,BNNHEVBGBFFKOC,BNNHEVBGBFFKOC-UHFFFAOYSA-N,"InChI=1S/C19H19Br2NO5/c1-10(2)13-8-12(3-4-16(13)23)27-19-14(20)5-11(6-15(19)21)7-17(24)22-9-18(25)26/h3-6,8,10,23H,7,9H2,1-2H3,(H,22,24)(H,25,26)","AuxInfo=1/1/N:1,3,24,25,11,21,13,5,17,2,12,6,4,9,22,26,14,18,8,10,23,16,27,15,19,20,7/E:(1,2)(5,6)(14,15)(20,21)(25,26)/rA:27CCCCCCOCCBrCCCCONCCOOCCBrCCCO/rB:s1;s2;s2;d4;s5;s6;s7;d8;s9;s9;d11;s12;s13;d14;s14;s16;s17;d18;s18;s12;s8d21;s22;d6;s24;s4d25;s26;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947,P10828,WT,CHEMBL896601,PMID:17543524,2007.0,PMID:17543524,2007,1,0,0,0,0,,=,8.570,8.57,0.0,0.0,1.0,8.57,0.0,TRbeta_026,,8.57,True
TRbeta_028,AUYYCJSJGJYCDS_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL789;ChEMBL:CHEMBL1544;ChEMBL:CHEMBL1544;ChEMBL:CHEMBL1544;ChEMBL:CHEMBL1544;ChEMBL:CHEMBL1544;ChEMBL:CHEMBL1544;ChEMBL:CHEMBL1544;ChEMBL:CHEMBL1544;ChEMBL:CHEMBL1544;ChEMBL:CHEMBL1544;ChEMBL:CHEMBL1544;ChEMBL:CHEMBL1544;ChEMBL:CHEMBL557;ChEMBL:CHEMBL1544;ChEMBL:CHEMBL557;ChEMBL:CHEMBL1544,NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,AUYYCJSJGJYCDS,AUYYCJSJGJYCDS-UHFFFAOYSA-N,"InChI=1S/C15H12I3NO4/c16-9-6-8(1-2-13(9)20)23-14-10(17)3-7(4-11(14)18)5-12(19)15(21)22/h1-4,6,12,20H,5,19H2,(H,21,22)","AuxInfo=1/1/N:11,12,5,20,3,17,4,10,15,6,18,2,13,8,21,16,7,19,1,14,22,23,9/E:(3,4)(10,11)(17,18)(21,22)/rA:23NCCCCCICOCCCCOCICCICCOO/rB:s1;s2;s3;d4;s5;s6;d6;s8;s9;d10;s11;d12;s13;s13;s15;s10d15;s8;s18;s4d18;s2;d21;s21;/rC:;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947;ChEMBL:CHEMBL1947;ChEMBL:CHEMBL1947;ChEMBL:CHEMBL1947;ChEMBL:CHEMBL1947;ChEMBL:CHEMBL1947;ChEMBL:CHEMBL1947;ChEMBL:CHEMBL1947;ChEMBL:CHEMBL1947;ChEMBL:CHEMBL1947;ChEMBL:CHEMBL1947;UniProt:P10828;ChEMBL:CHEMBL1947;ChEMBL:CHEMBL1947;ChEMBL:CHEMBL1947;ChEMBL:CHEMBL1947;ChEMBL:CHEMBL1947;ChEMBL:CHEMBL1947,P10828,WT,CHEMBL4263483;CHEMBL939182;CHEMBL939180;CHEMBL939184;CHEMBL949480;CHEMBL5166788;CHEMBL5250901;CHEMBL5149369;CHEMBL3266217;CHEMBL3131651;CHEMBL2038197;CHEMBL811714;CHEMBL882591;CHEMBL814601;CHEMBL814602;CHEMBL865335;CHEMBL811897,PMID:11597408,2001.0,PMID:30144697;PMID:17988877;PMID:17988877;PMID:17988877;PMID:18975928;PMID:35507418;PMID:36799411;PMID:35797110;PMID:24712661;PMID:24290064;PMID:22542282;PMID:12109914;PMID:12109914;PMID:16099653;PMID:12699376;PMID:11597408;PMID:16338239;PMID:12109914,2018;2008;2008;2008;2008;2022;2023;2022;2014;2014;2012;2002;2002;2005;2003;2001;2006;2002,1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0,0;1;0;1;0;1;1;1;1;0;0;1;0;0;0;1;0,0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1,0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0,0,,=,9.99;7.96;10.09;8.62;9.17;7.45;8.96;8.0;7.82;8.54;8.64;8.7;9.59;9.59;9.85;8.46;10.0,8.90764705882353,0.8372613795267632,0.2030657120023059,17.0,8.7,0.7399999999999993,TRbeta_028,,8.90764705882353,True
TRbeta_029,AYKYCMVGVMAFJO_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL109430,CCCCCc1ccc(C#Cc2cc(Cc3c(C)cc(OCC(=O)O)cc3C)cc(C(C)C)c2O)cc1,AYKYCMVGVMAFJO,AYKYCMVGVMAFJO-UHFFFAOYSA-N,"InChI=1S/C33H38O4/c1-6-7-8-9-25-10-12-26(13-11-25)14-15-28-18-27(19-30(22(2)3)33(28)36)20-31-23(4)16-29(17-24(31)5)37-21-32(34)35/h10-13,16-19,22,36H,6-9,20-21H2,1-5H3,(H,34,35)","AuxInfo=1/1/N:1,32,33,18,28,2,3,4,5,7,37,8,36,10,11,19,26,13,29,15,22,31,17,27,6,9,14,12,20,30,16,23,34,24,25,35,21/E:(2,3)(4,5)(10,11)(12,13)(16,17)(23,24)(34,35)/rA:37CCCCCCCCCCCCCCCCCCCCOCCOOCCCCCCCCCOCC/rB:s1;s2;s3;s4;s5;d6;s7;d8;s9;t10;s11;d12;s13;s14;s15;d16;s17;s17;d19;s20;s21;s22;d23;s23;s20;s16d26;s27;d14;s29;s30;s31;s31;s12d30;s34;s9;s6d36;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,EntrezID:7068;ChEMBL:CHEMBL1947;ChEMBL:CHEMBL1947,P10828,WT,CHEMBL811897;CHEMBL811714,PMID:12109914,2002.0,PubChemAID:213183;PMID:12109914;PMID:12109914,2010;2002;2002,0,0;1,1;0,0,0,,=,9.28;6.42,7.85,2.0223253941935257,1.4299999999999995,2.0,7.85,1.4299999999999995,TRbeta_029,,7.85,True
TRbeta_030,AZRFPEWTWCMINZ_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL3261325,CC(C)c1cc(Oc2c(Cl)cc(NC(=O)C(=O)O)cc2Cl)n[nH]c1=O,AZRFPEWTWCMINZ,AZRFPEWTWCMINZ-UHFFFAOYSA-N,"InChI=1S/C15H13Cl2N3O5/c1-6(2)8-5-11(19-20-13(8)21)25-12-9(16)3-7(4-10(12)17)18-14(22)15(23)24/h3-6H,1-2H3,(H,18,22)(H,20,21)(H,23,24)","AuxInfo=1/1/N:1,3,11,19,5,2,12,4,9,20,6,8,24,14,16,10,21,13,22,23,25,15,17,18,7/E:(1,2)(3,4)(9,10)(16,17)(23,24)/rA:25CCCCCCOCCClCCNCOCOOCCClNNCO/rB:s1;s2;s2;d4;s5;s6;s7;d8;s9;s9;d11;s12;s13;d14;s14;d16;s16;s12;s8d19;s20;d6;s22;s4s23;d24;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947;EntrezID:7068,P10828,WT,CHEMBL3266217,PMID:24712661,2014.0,PMID:24712661;PubChemAID:1139979,2014;2015,0,1,0,0,0,,=,6.92,6.92,0.0,0.0,1.0,6.92,0.0,TRbeta_030,,6.92,True
TRbeta_032,BDVULFJNTQUGRM_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL3261324,CC(C)c1cc(Oc2c(Cl)cc(NCC(=O)O)cc2Cl)n[nH]c1=O,BDVULFJNTQUGRM,BDVULFJNTQUGRM-UHFFFAOYSA-N,"InChI=1S/C15H15Cl2N3O4/c1-7(2)9-5-12(19-20-15(9)23)24-14-10(16)3-8(4-11(14)17)18-6-13(21)22/h3-5,7,18H,6H2,1-2H3,(H,20,23)(H,21,22)","AuxInfo=1/1/N:1,3,11,18,5,14,2,12,4,9,19,6,15,8,23,10,20,13,21,22,16,17,24,7/E:(1,2)(3,4)(10,11)(16,17)(21,22)/rA:24CCCCCCOCCClCCNCCOOCCClNNCO/rB:s1;s2;s2;d4;s5;s6;s7;d8;s9;s9;d11;s12;s13;s14;d15;s15;s12;s8d18;s19;d6;s21;s4s22;d23;/rC:;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947;EntrezID:7068,P10828,WT,CHEMBL3266217,PMID:24712661,2014.0,PMID:24712661;PubChemAID:1139979,2014;2015,0,1,0,0,0,,=,6.17,6.17,0.0,0.0,1.0,6.17,0.0,TRbeta_032,,6.17,True
TRbeta_034,BITJEJPTAJQZLS_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL2312273,Cc1cc(NC(=O)CC(=O)O)c2c(c1Oc1ccc(O)c(CCc3ccccc3O)c1)CCC2,BITJEJPTAJQZLS,BITJEJPTAJQZLS-UHFFFAOYSA-N,"InChI=1S/C27H27NO6/c1-16-13-22(28-25(31)15-26(32)33)20-6-4-7-21(20)27(16)34-19-11-12-24(30)18(14-19)10-9-17-5-2-3-8-23(17)29/h2-3,5,8,11-14,29-30H,4,6-7,9-10,15H2,1H3,(H,28,31)(H,32,33)","AuxInfo=1/1/N:1,26,27,33,25,34,32,28,23,22,17,18,3,31,8,2,24,21,16,12,13,4,29,19,6,9,14,5,30,20,7,10,11,15/E:(32,33)/rA:34CCCCNCOCCOOCCCOCCCCOCCCCCCCCCOCCCC/rB:s1;d2;s3;s4;s5;d6;s6;s8;d9;s9;d4;s12;s2d13;s14;s15;d16;s17;d18;s19;s19;s21;s22;s23;d24;s25;d26;s27;s24d28;s29;s16d21;s13;s32;s12s33;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947;EntrezID:7068,P10828,WT,CHEMBL2317308,PMID:23276448,2013.0,PMID:23276448;PubChemAID:722580,2013,0,0,0,1,0,,=,7.27,7.27,0.0,0.0,1.0,7.27,0.0,TRbeta_034,,7.27,False
TRbeta_035,BNBWGVDBRHRJFJ_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL192142,O=C(O)Cc1cc(Br)c(OCC2CCCCC2)c(Br)c1,BNBWGVDBRHRJFJ,BNBWGVDBRHRJFJ-UHFFFAOYSA-N,"InChI=1S/C15H18Br2O3/c16-12-6-11(8-14(18)19)7-13(17)15(12)20-9-10-4-2-1-3-5-10/h6-7,10H,1-5,8-9H2,(H,18,19)","AuxInfo=1/1/N:15,14,16,13,17,6,20,4,11,12,5,7,18,2,9,8,19,1,3,10/E:(2,3)(4,5)(6,7)(12,13)(16,17)(18,19)/rA:20OCOCCCCBrCOCCCCCCCCBrC/rB:d1;s2;s2;s4;d5;s6;s7;d7;s9;s10;s11;s12;s13;s14;s15;s12s16;s9;s18;s5d18;/rC:;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947;EntrezID:7068;ChEMBL:CHEMBL1947;ChEMBL:CHEMBL1947,P10828,WT,CHEMBL898226;CHEMBL827873;CHEMBL832459,PMID:15857115,2005.0,PMID:17524652;PubChemAID:240579;PMID:15857115;PMID:15857115,2007;2010;2005;2005,1,0,0,0,0,,=,6.11;6.28;6.11,6.166666666666667,0.0981495457622363,0.0566666666666666,3.0,6.11,0.0,TRbeta_035,,6.166666666666667,True
TRbeta_039,BRRGUPOHOWABRY_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL5171818,CN(C)Cc1nc(C(=O)NCC(=O)O)c(O)c2ccc(Oc3ccccc3)cc12,BRRGUPOHOWABRY,BRRGUPOHOWABRY-UHFFFAOYSA-N,"InChI=1S/C21H21N3O5/c1-24(2)12-17-16-10-14(29-13-6-4-3-5-7-13)8-9-15(16)20(27)19(23-17)21(28)22-11-18(25)26/h3-10,27H,11-12H2,1-2H3,(H,22,28)(H,25,26)","AuxInfo=1/1/N:1,3,25,24,26,23,27,19,18,28,11,4,22,20,17,29,5,12,7,15,8,10,6,2,13,14,16,9,21/E:(1,2)(4,5)(6,7)(25,26)/rA:29CNCCCNCCONCCOOCOCCCCOCCCCCCCC/rB:s1;s2;s2;s4;d5;s6;s7;d8;s8;s10;s11;d12;s12;d7;s15;s15;d17;s18;d19;s20;s21;d22;s23;d24;s25;s22d26;s20;s5s17d28;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947,P10828,WT,CHEMBL5166788,PMID:35507418,2022.0,PMID:35507418,2022,0,1,0,0,0,,=,6.940,6.94,0.0,0.0,1.0,6.94,0.0,TRbeta_039,,6.94,True
TRbeta_045,CCWILAXPRUPYRA_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL5281151,N#Cc1nn(-c2cc(Cl)c(-n3ccc4c3ccc(=O)n4C3CC3)c(Cl)c2)c(=O)[nH]c1=O,CCWILAXPRUPYRA,CCWILAXPRUPYRA-UHFFFAOYSA-N,"InChI=1S/C20H12Cl2N6O3/c21-12-7-11(28-20(31)24-19(30)14(9-23)25-28)8-13(22)18(12)26-6-5-16-15(26)3-4-17(29)27(16)10-1-2-10/h3-8,10H,1-2H2,(H,24,30,31)","AuxInfo=1/1/N:22,23,16,17,13,12,7,26,2,21,6,8,24,3,15,14,18,10,30,27,9,25,1,29,4,11,20,5,19,31,28/E:(1,2)(7,8)(12,13)(21,22)/rA:31NCCNNCCCClCNCCCCCCCONCCCCClCCONCO/rB:t1;s2;d3;s4;s5;d6;s7;s8;d8;s10;s11;d12;s13;s11d14;s15;d16;s17;d18;s14s18;s20;s21;s21s22;s10;s24;s6d24;s5;d27;s27;s3s29;d30;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947,P10828,WT,CHEMBL5250901,PMID:36799411,2023.0,PMID:36799411,2023,0,1,0,0,0,,=,7.520,7.52,0.0,0.0,1.0,7.52,0.0,TRbeta_045,,7.52,True
TRbeta_046,CEKKJDQFDVJLTR_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL5279191,CC(C)n1c(=O)ccc2c1ccn2-c1c(Cl)cc(-n2nc(C#N)c(=O)[nH]c2=O)cc1Cl,CEKKJDQFDVJLTR,CEKKJDQFDVJLTR-UHFFFAOYSA-N,"InChI=1S/C20H14Cl2N6O3/c1-10(2)27-16-5-6-26(15(16)3-4-17(27)29)18-12(21)7-11(8-13(18)22)28-20(31)24-19(30)14(9-23)25-28/h3-8,10H,1-2H3,(H,24,30,31)","AuxInfo=1/1/N:1,3,8,7,11,12,17,29,22,2,18,15,30,21,9,10,5,14,24,27,16,31,23,26,20,13,4,19,6,25,28/E:(1,2)(7,8)(12,13)(21,22)/rA:31CCCNCOCCCCCCNCCClCCNNCCNCONCOCCCl/rB:s1;s2;s2;s4;d5;s5;d7;s8;s4d9;s10;d11;s9s12;s13;d14;s15;s15;d17;s18;s19;d20;s21;t22;s21;d24;s24;s19s26;d27;s18;s14d29;s30;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947,P10828,WT,CHEMBL5250901,PMID:36799411,2023.0,PMID:36799411,2023,0,1,0,0,0,,=,7.520,7.52,0.0,0.0,1.0,7.52,0.0,TRbeta_046,,7.52,False
TRbeta_047,BPCRJQJRJFLQHV_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL163228,NC(Cc1cc(Br)c(Oc2ccc(O)c(Cc3ccc(=O)[nH]n3)c2)c(Br)c1)C(=O)O,BPCRJQJRJFLQHV,BPCRJQJRJFLQHV-UHFFFAOYSA-N,"InChI=1S/C20H17Br2N3O5/c21-14-5-10(7-16(23)20(28)29)6-15(22)19(14)30-13-2-3-17(26)11(9-13)8-12-1-4-18(27)25-24-12/h1-6,9,16,26H,7-8,23H2,(H,25,27)(H,28,29)","AuxInfo=1/1/N:18,11,12,19,5,27,3,16,24,4,15,17,10,6,25,2,13,20,8,28,7,26,1,23,22,14,21,29,30,9/E:(5,6)(14,15)(21,22)(28,29)/rA:30NCCCCCBrCOCCCCOCCCCCCONNCCBrCCOO/rB:s1;s2;s3;d4;s5;s6;d6;s8;s9;d10;s11;d12;s13;s13;s15;s16;s17;d18;s19;d20;s20;d17s22;s10d15;s8;s25;s4d25;s2;d28;s28;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947;EntrezID:7068,P10828,WT,CHEMBL2317308,PMID:23276448,2013.0,PMID:23276448;PubChemAID:722580,2013,0,0,0,1,0,,=,6.62,6.62,0.0,0.0,1.0,6.62,0.0,TRbeta_047,,6.62,True
TRbeta_048,BPNAEYPMWGNDGQ_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL198367,O=C(O)C(=O)Nc1cc(Cl)c(-c2cccc3c(Br)c(O)ccc23)c(Cl)c1,BPNAEYPMWGNDGQ,BPNAEYPMWGNDGQ-UHFFFAOYSA-N,"InChI=1S/C18H10BrCl2NO4/c19-16-11-3-1-2-10(9(11)4-5-14(16)23)15-12(20)6-8(7-13(15)21)22-17(24)18(25)26/h1-7,23H,(H,22,24)(H,25,26)","AuxInfo=1/1/N:14,13,15,22,21,8,26,7,23,12,16,9,24,19,11,17,4,2,18,10,25,6,20,5,1,3/E:(6,7)(12,13)(20,21)(25,26)/rA:26OCOCONCCCClCCCCCCCBrCOCCCCClC/rB:d1;s2;s2;d4;s4;s6;d7;s8;s9;d9;s11;d12;s13;d14;s15;d16;s17;s17;s19;d19;s21;s12s16d22;s11;s24;s7d24;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,EntrezID:7068;ChEMBL:CHEMBL1947,P10828,WT,CHEMBL882591,PMID:16099653,2005.0,PubChemAID:254845;PMID:16099653,2010;2005,1,0,0,0,0,,=,9.52,9.52,0.0,0.0,1.0,9.52,0.0,TRbeta_048,,9.52,True
TRbeta_049,BPYPEYPDKVEJKJ_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL259096,O=c1[nH]c(O)c(Cc2cc(I)c(Oc3ccc(O)c(I)c3)c(I)c2)[nH]1,BPYPEYPDKVEJKJ,BPYPEYPDKVEJKJ-UHFFFAOYSA-N,"InChI=1S/C16H11I3N2O4/c17-9-6-8(1-2-13(9)22)25-14-10(18)3-7(4-11(14)19)5-12-15(23)21-16(24)20-12/h1-4,6,22-23H,5H2,(H2,20,21,24)","AuxInfo=1/1/N:15,16,9,24,7,21,8,14,19,10,22,6,17,12,4,2,20,11,23,25,3,18,5,1,13/E:(3,4)(10,11)(18,19)/rA:25OCNCOCCCCCICOCCCCOCICCICN/rB:d1;s2;s3;s4;d4;s6;s7;d8;s9;s10;d10;s12;s13;d14;s15;d16;s17;s17;s19;s14d19;s12;s22;s8d22;s2s6;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,EntrezID:7068;ChEMBL:CHEMBL1947;ChEMBL:CHEMBL1947;ChEMBL:CHEMBL1947,P10828,WT,CHEMBL939184;CHEMBL939182;CHEMBL939180,PMID:17988877,2008.0,PubChemAID:323175;PMID:17988877;PMID:17988877;PMID:17988877,2010;2008;2008;2008,0,1;1;0,0;0;1,0,0,,=,6.67;5.7;7.44,6.603333333333334,0.8719136042827487,0.5033995541427417,3.0,6.67,0.7700000000000005,TRbeta_049,,6.603333333333334,False
TRbeta_051,BTHQJOROLTXSRV_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL198875,O=C(O)CCNc1cc(Cl)c(-c2cccc3c(Br)c(O)ccc23)c(Cl)c1,BTHQJOROLTXSRV,BTHQJOROLTXSRV-UHFFFAOYSA-N,"InChI=1S/C19H14BrCl2NO3/c20-19-13-3-1-2-12(11(13)4-5-16(19)24)18-14(21)8-10(9-15(18)22)23-7-6-17(25)26/h1-5,8-9,23-24H,6-7H2,(H,25,26)","AuxInfo=1/1/N:14,13,15,22,21,4,5,8,26,7,23,12,16,9,24,19,2,11,17,18,10,25,6,20,1,3/E:(8,9)(14,15)(21,22)(25,26)/rA:26OCOCCNCCCClCCCCCCCBrCOCCCCClC/rB:d1;s2;s2;s4;s5;s6;d7;s8;s9;d9;s11;d12;s13;d14;s15;d16;s17;s17;s19;d19;s21;s12s16d22;s11;s24;s7d24;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,EntrezID:7068;ChEMBL:CHEMBL1947,P10828,WT,CHEMBL882591,PMID:16099653,2005.0,PubChemAID:254845;PMID:16099653,2010;2005,1,0,0,0,0,,=,8.74,8.74,0.0,0.0,1.0,8.74,0.0,TRbeta_051,,8.74,True
TRbeta_054,BWPGMDHCTINHBA_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL2035882,Cc1cc(C(=O)NCC(=O)O)c2c(c1Oc1ccc(O)c(C(C)C)c1)CCC2,BWPGMDHCTINHBA,BWPGMDHCTINHBA-UHFFFAOYSA-N,"InChI=1S/C22H25NO5/c1-12(2)17-10-14(7-8-19(17)24)28-21-13(3)9-18(15-5-4-6-16(15)21)22(27)23-11-20(25)26/h7-10,12,24H,4-6,11H2,1-3H3,(H,23,27)(H,25,26)","AuxInfo=1/1/N:23,24,1,27,28,26,17,18,3,25,8,22,2,16,12,13,21,4,19,9,14,5,7,20,10,11,6,15/E:(1,2)(25,26)/rA:28CCCCCONCCOOCCCOCCCCOCCCCCCCC/rB:s1;d2;s3;s4;d5;s5;s7;s8;d9;s9;d4;s12;s2d13;s14;s15;d16;s17;d18;s19;s19;s21;s22;s22;s16d21;s13;s26;s12s27;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,EntrezID:7068;ChEMBL:CHEMBL1947,P10828,WT,CHEMBL2038197,PMID:22542282,2012.0,PubChemAID:664440;PMID:22542282,2013;2012,0,0,0,1,0,,=,7.82,7.82,0.0,0.0,1.0,7.82,0.0,TRbeta_054,,7.82,False
TRbeta_056,CHELBMWLOMFCBW_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL3261319,Cc1cc(CC(=O)O)cc(Cl)c1Oc1cc(C(C)C)c(=O)[nH]n1,CHELBMWLOMFCBW,CHELBMWLOMFCBW-UHFFFAOYSA-N,"InChI=1S/C16H17ClN2O4/c1-8(2)11-7-13(18-19-16(11)22)23-15-9(3)4-10(5-12(15)17)6-14(20)21/h4-5,7-8H,6H2,1-3H3,(H,19,22)(H,20,21)","AuxInfo=1/1/N:18,19,1,3,9,5,15,17,2,4,16,10,14,6,12,20,11,23,22,7,8,21,13/E:(1,2)(20,21)/rA:23CCCCCCOOCCClCOCCCCCCCONN/rB:s1;d2;s3;s4;s5;d6;s6;d4;s9;s10;s2d10;s12;s13;s14;d15;s16;s17;s17;s16;d20;s20;d14s22;/rC:;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947;EntrezID:7068,P10828,WT,CHEMBL3266217,PMID:24712661,2014.0,PMID:24712661;PubChemAID:1139979,2014;2015,0,1,0,0,0,,=,5.15,5.15,0.0,0.0,1.0,5.15,0.0,TRbeta_056,,5.15,False
TRbeta_058,CIWCTQFJPAPNJY_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL125317,O=c1cnn(-c2cc(Cl)c(Oc3ccc(O)c(S(=O)(=O)N4C5CCC4CC4(C5)OCCO4)c3)c(Cl)c2)c(=O)[nH]1,CIWCTQFJPAPNJY,CIWCTQFJPAPNJY-UHFFFAOYSA-N,"InChI=1S/C24H22Cl2N4O8S/c25-17-7-15(29-23(33)28-21(32)12-27-29)8-18(26)22(17)38-16-3-4-19(31)20(9-16)39(34,35)30-13-1-2-14(30)11-24(10-13)36-5-6-37-24/h3-4,7-9,12-14,31H,1-2,5-6,10-11H2,(H,28,32,33)","AuxInfo=1/1/N:23,24,13,14,30,31,7,36,33,28,26,3,22,25,6,12,8,34,15,17,2,10,37,27,9,35,4,39,5,21,16,1,38,19,20,29,32,11,18/E:(1,2)(5,6)(7,8)(10,11)(13,14)(17,18)(25,26)(34,35)(36,37)/CRV:39.6/rA:39OCCNNCCCClCOCCCCOCSOONCCCCCCCOCCOCCClCCON/rB:d1;s2;d3;s4;s5;d6;s7;s8;d8;s10;s11;d12;s13;d14;s15;s15;s17;d18;d18;s18;s21;s22;s23;s21s24;s25;s26;s22s27;s27;s29;s30;s27s31;s12d17;s10;s34;s6d34;s5;d37;s2s37;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947,P10828,WT,CHEMBL898226,PMID:12565933,2003.0,PMID:17524652,2007,1,0,0,0,0,,=,9.060,9.06,0.0,0.0,1.0,9.06,0.0,TRbeta_058,,9.06,True
TRbeta_059,CLTUTZGDSOQRBK_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL5269031,CC(C)n1c(=O)ccc2c1ccn2-c1c(Cl)cc(NC(=O)CC(=O)O)cc1Cl,CLTUTZGDSOQRBK,CLTUTZGDSOQRBK-UHFFFAOYSA-N,"InChI=1S/C19H17Cl2N3O4/c1-10(2)24-15-5-6-23(14(15)3-4-17(24)26)19-12(20)7-11(8-13(19)21)22-16(25)9-18(27)28/h3-8,10H,9H2,1-2H3,(H,22,25)(H,27,28)","AuxInfo=1/1/N:1,3,8,7,11,12,17,26,22,2,18,15,27,9,10,20,5,23,14,16,28,19,13,4,21,6,24,25/E:(1,2)(7,8)(12,13)(20,21)(27,28)/rA:28CCCNCOCCCCCCNCCClCCNCOCCOOCCCl/rB:s1;s2;s2;s4;d5;s5;d7;s8;s4d9;s10;d11;s9s12;s13;d14;s15;s15;d17;s18;s19;d20;s20;s22;d23;s23;s18;s14d26;s27;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947,P10828,WT,CHEMBL5250901,PMID:36799411,2023.0,PMID:36799411,2023,0,1,0,0,0,,=,6.680,6.68,0.0,0.0,1.0,6.68,0.0,TRbeta_059,,6.68,True
TRbeta_060,COOBJKRJONOFHD_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL195079,O=C(O)Cc1cc(Cl)c(-c2cccc3c(Br)c(O)ccc23)c(Cl)c1,COOBJKRJONOFHD,COOBJKRJONOFHD-UHFFFAOYSA-N,"InChI=1S/C18H11BrCl2O3/c19-18-12-3-1-2-11(10(12)4-5-15(18)22)17-13(20)6-9(7-14(17)21)8-16(23)24/h1-7,22H,8H2,(H,23,24)","AuxInfo=1/1/N:12,11,13,20,19,6,24,4,5,21,10,14,7,22,17,2,9,15,16,8,23,18,1,3/E:(6,7)(13,14)(20,21)(23,24)/rA:24OCOCCCCClCCCCCCCBrCOCCCCClC/rB:d1;s2;s2;s4;d5;s6;s7;d7;s9;d10;s11;d12;s13;d14;s15;s15;s17;d17;s19;s10s14d20;s9;s22;s5d22;/rC:;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947,P10828,WT,CHEMBL882591,PMID:16099653,2005.0,PMID:16099653,2005,1,0,0,0,0,,=,7.890,7.89,0.0,0.0,1.0,7.89,0.0,TRbeta_060,,7.89,True
